proteins	genes	gene_name	kcat	rxns	notes	stoicho
P38225	YBR041W	YBR041W	4.3416	r_2213_REV	substrate=docosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=669; source=DLKcat	1
P38225	YBR041W	YBR041W	4.3129	r_2214_REV	substrate=tetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=669; source=DLKcat	1
P38225	YBR041W	YBR041W	4.2855	r_2215_REV	substrate=hexacosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=669; source=DLKcat	1
P38225	YBR041W	YBR041W	4.3416	r_2216_REV	substrate=docosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=669; source=DLKcat	1
P38225	YBR041W	YBR041W	4.3129	r_2217_REV	substrate=tetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=669; source=DLKcat	1
P38225	YBR041W	YBR041W	4.2855	r_2218_REV	substrate=hexacosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=669; source=DLKcat	1
P34230	YKL188C	YKL188C	12.1061	r_2219	substrate=lauroyl-CoA; SMILES=CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	4.3108	r_2219	substrate=lauroyl-CoA; SMILES=CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	11.8174	r_2220	substrate=myristoyl-CoA; SMILES=CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	4.2607	r_2220	substrate=myristoyl-CoA; SMILES=CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	11.5612	r_2221	substrate=palmitoyl-CoA; SMILES=CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	4.2158	r_2221	substrate=palmitoyl-CoA; SMILES=CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	9.1666	r_2222	substrate=palmitoleoyl-CoA(4-); SMILES=CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	3.4414	r_2222	substrate=palmitoleoyl-CoA(4-); SMILES=CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	11.3322	r_2223	substrate=stearoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	4.1491	r_2223	substrate=stearoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	11.3598	r_2224	substrate=oleoyl-CoA; SMILES=CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	4.1546	r_2224	substrate=oleoyl-CoA; SMILES=CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	11.1265	r_2225	substrate=icosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	4.0541	r_2225	substrate=icosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	10.9406	r_2226	substrate=docosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	3.9686	r_2226	substrate=docosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	10.7718	r_2227	substrate=tetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	3.8914	r_2227	substrate=tetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	10.6180	r_2228	substrate=hexacosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	3.8212	r_2228	substrate=hexacosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	7.3499	r_2231	substrate=oleate; SMILES=CCCCCCCCC=CCCCCCCCC(=O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	2.6674	r_2231	substrate=oleate; SMILES=CCCCCCCCC=CCCCCCCCC(=O)O; seq_len=870; source=DLKcat	1
P34230	YKL188C	YKL188C	7.3499	r_2231_REV	substrate=oleate; SMILES=CCCCCCCCC=CCCCCCCCC(=O)O; seq_len=853; source=DLKcat	1
P41909	YPL147W	YPL147W	2.6674	r_2231_REV	substrate=oleate; SMILES=CCCCCCCCC=CCCCCCCCC(=O)O; seq_len=870; source=DLKcat	1
P41903	YJR019C	YJR019C	1.4800	r_2232	substrate=butanoyl-CoA; SMILES=CCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=349; source=DLKcat	1
P41903	YJR019C	YJR019C	1.4848	r_2233	substrate=hexanoyl-CoA; SMILES=CCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=349; source=DLKcat	1
P41903	YJR019C	YJR019C	1.4347	r_2234	substrate=palmitoleoyl-CoA(4-); SMILES=CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=349; source=DLKcat	1
P41903	YJR019C	YJR019C	1.5208	r_2235	substrate=oleoyl-CoA; SMILES=CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=349; source=DLKcat	1
P13711	YGL205W	YGL205W	2.4749	r_2236	substrate=butanoyl-CoA; SMILES=CCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.3719	r_2238	substrate=octanoyl-CoA; SMILES=CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.3985	r_2239	substrate=icosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.4075	r_2240	substrate=docosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.4147	r_2241	substrate=tetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.3894	r_2242	substrate=palmitoleoyl-CoA(4-); SMILES=CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.3212	r_2245	substrate=oleoyl-CoA; SMILES=CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.3894	r_2246	substrate=cis-hexadec-7-enoyl-CoA; SMILES=CCCCCCCCC=CCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=748; source=DLKcat	1
P13711	YGL205W	YGL205W	2.3957	r_2247	substrate=cis-tetradec-5-enoyl-CoA; SMILES=CCCCCCCCC=CCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=748; source=DLKcat	1
Q02207	YKR009C	YKR009C	21.3650	r_2248	substrate=trans-dec-2-enoyl-CoA; SMILES=CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	20.6562	r_2249	substrate=trans-dodec-2-enoyl-CoA; SMILES=CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	20.0368	r_2250	substrate=trans-tetradec-2-enoyl-CoA; SMILES=CCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	19.4911	r_2251	substrate=hexadec-2-enoyl-CoA; SMILES=CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	19.0068	r_2252	substrate=trans-octadec-2-enoyl-CoA; SMILES=CCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	17.5166	r_2253	substrate=trans-hexacos-2-enoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	26.4278	r_2254	substrate=but-2-enoyl-CoA; SMILES=CC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	22.7261	r_2255	substrate=trans-hex-2-enoyl-CoA; SMILES=CCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	22.1835	r_2256	substrate=trans-oct-2-enoyl-CoA; SMILES=CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	14.7685	r_2258	substrate=trans-docos-2-enoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	19.3659	r_2266	substrate=(R)-3-hydroxydecanoyl-CoA; SMILES=CCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	18.8315	r_2267	substrate=(R)-3-hydroxylauroyl-CoA; SMILES=CCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	17.9430	r_2268	substrate=(S)-3-hydroxypalmitoyl-CoA; SMILES=CCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	17.5830	r_2269	substrate=3-hydroxyoctadecanoyl-CoA; SMILES=CCCCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	16.4776	r_2270	substrate=(S)-3-hydroxyhexacosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	20.3169	r_2271	substrate=(R)-3-hydroxybutanoyl-CoA; SMILES=CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	15.2478	r_2272	substrate=(R)-3-hydroxyhexanoyl-CoA; SMILES=CCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	19.9775	r_2273	substrate=(R)-3-hydroxyoctanoyl-CoA; SMILES=CCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	17.2648	r_2274	substrate=(R)-3-hydroxyicosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	16.9772	r_2275	substrate=(R)-3-hydroxydocosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
Q02207	YKR009C	YKR009C	16.7159	r_2276	substrate=(R)-3-hydroxytetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=900; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2283	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	2.0051	r_2283	substrate=acetoacetyl-CoA; SMILES=CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2284	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	2.1315	r_2284	substrate=3-oxohexanoyl-CoA; SMILES=CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2285	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	2.0599	r_2285	substrate=3-oxooctanoyl-CoA; SMILES=CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2286	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	1.7180	r_2286	substrate=3-oxoicosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2287	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	1.6215	r_2287	substrate=3-oxodocosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2288	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	1.5373	r_2288	substrate=3-oxotetracosanoyl-CoA; SMILES=CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2289	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2290	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2291	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2292	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
P27796	YIL160C	YIL160C	0.7511	r_2293	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=417; source=DLKcat	1
